video_id,video_path,begin_frame,end_frame,captions,subject,predicate,object
v_LGj7_gw2GbQ,https://www.youtube.com/watch?v=LGj7_gw2GbQ,29.36000061,30.98999977, People are on the shore and some are on the boat.,People,are,shore
v_LGj7_gw2GbQ,https://www.youtube.com/watch?v=LGj7_gw2GbQ,30.98999977,31.79999924, A man jumps of a boat with his waterboard.,man,jumps,boat
v_LGj7_gw2GbQ,https://www.youtube.com/watch?v=LGj7_gw2GbQ,24.45999908,115.8000031, A lady hula hoops to music.,hula,hoops,music
v_LGj7_gw2GbQ,https://www.youtube.com/watch?v=LGj7_gw2GbQ,55.45000076,57.90000153, Women dance to music in a social function.,Women,dance,music
v_LGj7_gw2GbQ,https://www.youtube.com/watch?v=LGj7_gw2GbQ,26.90999985,145.1600037, A male leaps from the rocks into the waters.,,leaps,rocks
v_LGj7_gw2GbQ,https://www.youtube.com/watch?v=LGj7_gw2GbQ,52.18999863,54.63999939, A guy uses a hula hoop as a jump rope.,guy,uses,hoop
v_LGj7_gw2GbQ,https://www.youtube.com/watch?v=LGj7_gw2GbQ,76.66000366,78.29000092," Two adults run in a wooden, hollow cylinder.",adults,run,cylinder
v_LGj7_gw2GbQ,https://www.youtube.com/watch?v=LGj7_gw2GbQ,94.59999847,96.23000336, A female stands on waterboard that is on grass.,that,stands,waterboard
v_jhakEVLCqNM,https://www.youtube.com/watch?v=jhakEVLCqNM,0,16.04999924,"A youth talks inside a home, then he gets outside the home.",he,gets,home
v_jhakEVLCqNM,https://www.youtube.com/watch?v=jhakEVLCqNM,16.78000069,63.45999908," A man and a teen stand on front a swimming pool talking, and a person lay down on a chair.",man,talking,front
v_jhakEVLCqNM,https://www.youtube.com/watch?v=jhakEVLCqNM,63.45999908,88.26000214," Then, the man pushes the teen to the water who has trouble to swim.",man,pushes,teen
v_jhakEVLCqNM,https://www.youtube.com/watch?v=jhakEVLCqNM,88.26000214,94.83000183," After, the man gets in the water and flip the teen.",man,gets,water
v_jhakEVLCqNM,https://www.youtube.com/watch?v=jhakEVLCqNM,95.55999756,102.1200027, The teen gets out the swimming pool and throws chair to the man.,teen,gets,pool
v_jhakEVLCqNM,https://www.youtube.com/watch?v=jhakEVLCqNM,102.8499985,145.8899994," Next, the teen walks away angry, and the men and the woman take the chairs out of the pool.",teen,walks,chairs
v_cTZw5NUK1-c,https://www.youtube.com/watch?v=cTZw5NUK1-c,0,30.37999916,Various shots of beaches are shown followed by the camera panning over several shots of waves.,shots,shown,beaches
v_cTZw5NUK1-c,https://www.youtube.com/watch?v=cTZw5NUK1-c,31.15999985,103.5999985, A person is then seen riding a surfboard through various shots in the camera.,person,seen,surfboard
v_cTZw5NUK1-c,https://www.youtube.com/watch?v=cTZw5NUK1-c,102.8199997,129.3000031, People are shown speaking to the camera when another person crashing on their board several times.,People,shown,camera
v_cTZw5NUK1-c,https://www.youtube.com/watch?v=cTZw5NUK1-c,128.5200043,155.7799988, More people are seen walking down as more surfers continue riding the waves.,people,seen,waves
v_G4D6UtJh3AU,https://www.youtube.com/watch?v=G4D6UtJh3AU,0,36.68999863,A woman is holding a baby in her lap as a woman next to her uses a plastic comb to brush his hair.,woman,holding,baby
v_G4D6UtJh3AU,https://www.youtube.com/watch?v=G4D6UtJh3AU,38.65999985,78.90000153," She talks to the baby as she brushes, and the baby watches her intently.",She,talks,baby
v_AtUAYnNTniM,https://www.youtube.com/watch?v=AtUAYnNTniM,0,7.579999924,"A man lifts a girl up over his head, then over his shoulder.",man,lifts,girl
v_AtUAYnNTniM,https://www.youtube.com/watch?v=AtUAYnNTniM,9.739999771,35," He stands her on his hands, balancing her in the air as other watch.",He,stands,her
v_AtUAYnNTniM,https://www.youtube.com/watch?v=AtUAYnNTniM,36.08000183,72.16999817, He drops then lifts her again.,He,drops,her
v_DEEgoxzTvdk,https://www.youtube.com/watch?v=DEEgoxzTvdk,0,18.28000069,A group of tall trees is surrounded by water.,group,surrounded,trees
v_DEEgoxzTvdk,https://www.youtube.com/watch?v=DEEgoxzTvdk,24.60000038,57.63999939, We see the vast ocean water around us.,We,see,water
v_DEEgoxzTvdk,https://www.youtube.com/watch?v=DEEgoxzTvdk,70.30000305,140.6000061, We then see several people as they relax on a boat.,We,see,people
v_1WSFrupQzQI,https://www.youtube.com/watch?v=1WSFrupQzQI,0,6.25,We see the title screens flying up.,We,see,
v_1WSFrupQzQI,https://www.youtube.com/watch?v=1WSFrupQzQI,59.95999908,62.45999908, We see the ending screen.,We,see,screen
v_1WSFrupQzQI,https://www.youtube.com/watch?v=1WSFrupQzQI,6.25,18.43000031, A bull runs out on the field.,bull,runs,field
v_1WSFrupQzQI,https://www.youtube.com/watch?v=1WSFrupQzQI,18.73999977,31.22999954, A bull rams a wall  where the matador is standing.,matador,rams,wall
v_1WSFrupQzQI,https://www.youtube.com/watch?v=1WSFrupQzQI,31.86000061,59.65000153, The matador teases the bull with a red cloth.,matador,teases,bull
v_EX3szlLBdFM,https://www.youtube.com/watch?v=EX3szlLBdFM,0,43.63000107,A person is seen moving along a large court followed by other people moving around beside him.,person,seen,court
v_EX3szlLBdFM,https://www.youtube.com/watch?v=EX3szlLBdFM,44.56000137,132.75, Several people are seen running up and down the court while others watch on the side.,people,seen,court
v_EX3szlLBdFM,https://www.youtube.com/watch?v=EX3szlLBdFM,117.9000015,181.0299988, The people continue moving around while others watch them perform drills.,people,continue,drills
v__ekSmyvWdRQ,https://www.youtube.com/watch?v=_ekSmyvWdRQ,0,7.309999943,A person is putting salad into a clear bowl.,person,putting,salad
v__ekSmyvWdRQ,https://www.youtube.com/watch?v=_ekSmyvWdRQ,7.380000114,9.640000343, They grab an orange pepper from a pile.,They,grab,pepper
v__ekSmyvWdRQ,https://www.youtube.com/watch?v=_ekSmyvWdRQ,9.489999771,15.06999969, They chop the pepper in half.,They,chop,pepper
v_ta9cB1q4AzU,https://www.youtube.com/watch?v=ta9cB1q4AzU,0,85.04000092,A man talks and then walks in the street until to arrive to an ice cream shop.,man,talks,street
v_ta9cB1q4AzU,https://www.youtube.com/watch?v=ta9cB1q4AzU,139.6399994,179.0299988," The man lick an ice in the shop, then he pretends to lick an ice cream in a picture.",man,pretends,ice
v_ta9cB1q4AzU,https://www.youtube.com/watch?v=ta9cB1q4AzU,85.93000031,132.4799957," A woman shows a chocolate and vanilla ice cream cones, and a girl likes an ice cream.",woman,shows,cones
v_ta9cB1q4AzU,https://www.youtube.com/watch?v=ta9cB1q4AzU,133.3699951,138.75," People purchase ice cream, and a raise child to see ice cream.",People,purchase,cream
v_8jj-mhVrlGA,https://www.youtube.com/watch?v=8jj-mhVrlGA,0,18.32999992,A woman is shown speaking to the camera and point off into the distance.,woman,shown,camera
v_8jj-mhVrlGA,https://www.youtube.com/watch?v=8jj-mhVrlGA,17.61000061,40.95999908, The camera pans out into another man standing on the court and two basketballs shown.,camera,pans,man
v_8jj-mhVrlGA,https://www.youtube.com/watch?v=8jj-mhVrlGA,41.31999969,71.87000275, The man and woman then shoot hoops with the balls and pass each other back and fourth.,man,shoot,hoops
v_BvACPvbUq1k,https://www.youtube.com/watch?v=BvACPvbUq1k,1.450000048,13.06999969,A person is seen shoveling up some snow with the camera laid on his head.,person,seen,snow
v_BvACPvbUq1k,https://www.youtube.com/watch?v=BvACPvbUq1k,10.02000046,27.73999977," He shows several shots of him shoveling up the snow, a close up of his face, and panning around the area.",He,shows,him
v_7KKYKIlGaXk,https://www.youtube.com/watch?v=7KKYKIlGaXk,0,17.57999992,A view is seen of an enormous pool.,view,seen,pool
v_7KKYKIlGaXk,https://www.youtube.com/watch?v=7KKYKIlGaXk,21.48999977,91.80999756," It stretches very long distances, with people using boats and rafts in the water.",It,stretches,distances
v_7KKYKIlGaXk,https://www.youtube.com/watch?v=7KKYKIlGaXk,96.69000244,149.4299927, It is an extensive water park located in Indonesia.,It,is,Indonesia
v_7KKYKIlGaXk,https://www.youtube.com/watch?v=7KKYKIlGaXk,155.2899933,195.3399963, People are shown water skiing in the clear blue waters.,People,shown,skiing
v_l-R4wiSZcRc,https://www.youtube.com/watch?v=l-R4wiSZcRc,3.380000114,38.08000183,An intro leads into several older clips of olympic performers performing incredible acts.,intro,leads,clips
v_l-R4wiSZcRc,https://www.youtube.com/watch?v=l-R4wiSZcRc,25.37999916,137.9199982, One group of people are seen swimming while hundreds of people cheer and many people look to the camera and smile.,group,seen,people
v_l-R4wiSZcRc,https://www.youtube.com/watch?v=l-R4wiSZcRc,135.3800049,169.2299957, Another man shakes the hand of an athlete and he waves while shaking the hands of others and people applauding.,man,shakes,hand
v_fVBXRUWEyoA,https://www.youtube.com/watch?v=fVBXRUWEyoA,7.690000057,219.8200073,A woman sits on a couch and clips the front and back paws of an orange and a black and white cat as they sit in her lap.,woman,sits,couch
v_fVBXRUWEyoA,https://www.youtube.com/watch?v=fVBXRUWEyoA,3.299999952,86.83000183,  A woman sits down on the couch and puts the orange cat in her lap and begins to clip the front and back paws of the cat.,woman,sits,couch
v_fVBXRUWEyoA,https://www.youtube.com/watch?v=fVBXRUWEyoA,96.72000122,216.5299988,"  The woman puts the orange cat down and picks up a black and white cat with whom she does the same clipping of front and black paws, after which, the black and white cat runs off away from the couch.",woman,puts,cat
v_fVBXRUWEyoA,https://www.youtube.com/watch?v=fVBXRUWEyoA,1.100000024,2.200000048,  An orange cat stands on a couch and sniffs the cushions.,cat,stands,couch
v_yST1TsQ6mgY,https://www.youtube.com/watch?v=yST1TsQ6mgY,0.920000017,66.08000183,Various pictures are shown of people close up in an area as well as people riding around on a camel.,pictures,shown,people
v_yST1TsQ6mgY,https://www.youtube.com/watch?v=yST1TsQ6mgY,57.81999969,137.6699982, People continue riding around on the camels with one man leading them in front and the camera capturing several more people.,People,continue,camels
v_yST1TsQ6mgY,https://www.youtube.com/watch?v=yST1TsQ6mgY,141.3399963,178.9700012, In the end the camels are seen wandering around one another and a picture of everyone standing together.,camels,seen,end
v_vfLKyUMzFHg,https://www.youtube.com/watch?v=vfLKyUMzFHg,0,63.72000122,A man is seen speaking to the camera and pointing to a table and laying out cards.,man,seen,camera
v_vfLKyUMzFHg,https://www.youtube.com/watch?v=vfLKyUMzFHg,44.77999878,114.8099976, He then performs a game of black jack while moving the cards and dice around while still speaking to the camera.,He,performs,game
v_gE1nShlv6mo,https://www.youtube.com/watch?v=gE1nShlv6mo,0,101.8700027,A woman shows how to clean a shirt with a steam machine while talking.,woman,shows,shirt
v_gE1nShlv6mo,https://www.youtube.com/watch?v=gE1nShlv6mo,102.5500031,110.75, The woman finish cleaning the shirt and takes it off from a hanger and put on the iron board.,woman,finish,shirt
v_gE1nShlv6mo,https://www.youtube.com/watch?v=gE1nShlv6mo,110.75,136.0500031," After, the woman shows a container, then gabs the steam machine and shows  while talking.",woman,gabs,container
v_fTGtoTlJyh0,https://www.youtube.com/watch?v=fTGtoTlJyh0,0,192.8200073,A person is spray painting bars that are taped together different colors.,person,is,bars
v_fTGtoTlJyh0,https://www.youtube.com/watch?v=fTGtoTlJyh0,93.51999664,115.6900024, They put a sticker of words onto the bars.,They,put,sticker
v_6asjaqo0OHc,https://www.youtube.com/watch?v=6asjaqo0OHc,0,18.18000031,A man is talking as he looks at a bicycle.,man,talking,bicycle
v_6asjaqo0OHc,https://www.youtube.com/watch?v=6asjaqo0OHc,18.18000031,135.9900055, He places a speed control tool on the handlebar of the bike.,He,places,tool
v_6asjaqo0OHc,https://www.youtube.com/watch?v=6asjaqo0OHc,136.7799988,158.1300049, He continues talking until he has the bar in place.,He,continues,bar
v_y-87JMf_-J8,https://www.youtube.com/watch?v=y-87JMf_-J8,1.690000057,26.54999924,A man is seen sitting on a stool while holing a guitar in his hands.,man,seen,stool
v_y-87JMf_-J8,https://www.youtube.com/watch?v=y-87JMf_-J8,23.71999931,81.90000153, The camera pans closely around the guitar while the man continues to speak.,man,pans,guitar
v_y-87JMf_-J8,https://www.youtube.com/watch?v=y-87JMf_-J8,69.47000122,107.3199997, The man then plays the guitar a bit and moves his hands up and down the neck.,man,plays,guitar
v_hrpRVbLRoJ4,https://www.youtube.com/watch?v=hrpRVbLRoJ4,2.029999971,75.18000031,A person is seen riding around on a horse over jumps in slow motion while others watch.,person,seen,horse
v_hrpRVbLRoJ4,https://www.youtube.com/watch?v=hrpRVbLRoJ4,60.95999908,146.3000031, The video moves quicker as more people are seen jumping over obstacles and one speaking to the camera.,moves,quicker,obstacles
v_hrpRVbLRoJ4,https://www.youtube.com/watch?v=hrpRVbLRoJ4,134.1100006,196.0899963, Several more clips are shown of people riding around on horses as well as pictures inbetween and more close ups of horses.,clips,shown,people
v_hbipKjS0G7w,https://www.youtube.com/watch?v=hbipKjS0G7w,0,108.3399963,A lady bents over slightly in an outdoor court.,,bents,court
v_hbipKjS0G7w,https://www.youtube.com/watch?v=hbipKjS0G7w,107.1100006,113.8499985, The lady rises and turns.,lady,rises,
v_hbipKjS0G7w,https://www.youtube.com/watch?v=hbipKjS0G7w,119.3600006,122.4199982, The lady release her hand from her neck.,lady,release,hand
v_4BofYu8Soz8,https://www.youtube.com/watch?v=4BofYu8Soz8,0.720000029,8.680000305,A man is seen swimming in a pool while passing a ball to a dog back and fourth.,man,seen,pool
v_4BofYu8Soz8,https://www.youtube.com/watch?v=4BofYu8Soz8,5.869999886,15.10000038, The man continues to pass the ball while the dog hits it right back.,man,continues,ball
v_Gxjfc5O6AAc,https://www.youtube.com/watch?v=Gxjfc5O6AAc,4.690000057,11.39000034,Various still images of a man's hair are shown.,images,shown,hair
v_Gxjfc5O6AAc,https://www.youtube.com/watch?v=Gxjfc5O6AAc,117.9000015,129.2899933, Still images of the man's hair after the styling are shown.,images,shown,hair
v_Gxjfc5O6AAc,https://www.youtube.com/watch?v=Gxjfc5O6AAc,11.39000034,117.9000015, A man is shown receiving a hair cut and styling in sped up time.,man,shown,cut
v_1opIvQF0m_M,https://www.youtube.com/watch?v=1opIvQF0m_M,0,8.710000038,A person on a skateboard moves over and ramp and up on a corner.,,person,moves
v_1opIvQF0m_M,https://www.youtube.com/watch?v=1opIvQF0m_M,8.130000114,16.26000023, The camera shows him doing various moves and interviewing the camera.,camera,shows,moves
v_1opIvQF0m_M,https://www.youtube.com/watch?v=1opIvQF0m_M,16.84000015,38.90999985, Another man rides a wakeboard doing and tricks and eventually falls.,man,rides,doing
v_1opIvQF0m_M,https://www.youtube.com/watch?v=1opIvQF0m_M,36.59000015,116.1500015, Several other clips are shown of people kayaking doing several stunts while the camera records.,clips,shown,people
v_1dM62Xpm9Ns,https://www.youtube.com/watch?v=1dM62Xpm9Ns,0.939999998,22.45999908,A man is cutting an onion with a knife on a cutting board.,man,cutting,onion
v_1dM62Xpm9Ns,https://www.youtube.com/watch?v=1dM62Xpm9Ns,72.05000305,152.5299988, The man sharpens his knives using an electric tool.,man,sharpens,knives
v_1dM62Xpm9Ns,https://www.youtube.com/watch?v=1dM62Xpm9Ns,156.2700043,187.1499939, He then continues cutting his onion.,He,continues,onion
v_1dM62Xpm9Ns,https://www.youtube.com/watch?v=1dM62Xpm9Ns,32.75,63.63000107, A woman is reading a newspaper nearby while he speaks to her and shows her something in his hand.,woman,reading,newspaper
v_wYIeRRTRtX8,https://www.youtube.com/watch?v=wYIeRRTRtX8,0,9.760000229,A woman is standing on a diving board.,woman,standing,board
v_wYIeRRTRtX8,https://www.youtube.com/watch?v=wYIeRRTRtX8,0,15.36999989, People are standing under the diving board.,People,standing,board
v_wYIeRRTRtX8,https://www.youtube.com/watch?v=wYIeRRTRtX8,9.760000229,11.68000031, She jumps into the water.,She,jumps,water
v_3S7EwcX-Rd0,https://www.youtube.com/watch?v=3S7EwcX-Rd0,0,4.880000114,A bicycling competition is about to begin and the crowd is ready.,competition,is,
v_3S7EwcX-Rd0,https://www.youtube.com/watch?v=3S7EwcX-Rd0,6.380000114,20.65999985, The riders start and already many fall during the first big jump.,riders,start,jump
v_3S7EwcX-Rd0,https://www.youtube.com/watch?v=3S7EwcX-Rd0,17.28000069,61.22000122, Various highlights are shown of the riders attempting the large jumps.,highlights,shown,riders
v_3S7EwcX-Rd0,https://www.youtube.com/watch?v=3S7EwcX-Rd0,68.73000336,72.11000061, Three winners are crowned at the end in a ceremony.,winners,crowned,end
v_NbmseYFNIlA,https://www.youtube.com/watch?v=NbmseYFNIlA,0,19.89999962,A man is seen holding a flag while others stand around him and a runner comes into frame.,man,seen,flag
v_NbmseYFNIlA,https://www.youtube.com/watch?v=NbmseYFNIlA,20.13999939,49.13000107, The runner takes several jumps and lands into a pit all in slow motion.,runner,takes,jumps
v_H7EmlU0wQ6g,https://www.youtube.com/watch?v=H7EmlU0wQ6g,0,2.25999999,A person is using a vacuum attachment to vacuum the wood floor.,person,using,attachment
v_H7EmlU0wQ6g,https://www.youtube.com/watch?v=H7EmlU0wQ6g,2.25999999,8.930000305, The person then vacuums a rug on the floor.,person,vacuums,rug
v_H7EmlU0wQ6g,https://www.youtube.com/watch?v=H7EmlU0wQ6g,9.050000191,18.54999924, The person vacuums the back of a cat laying nearby.,person,vacuums,back
v_H7EmlU0wQ6g,https://www.youtube.com/watch?v=H7EmlU0wQ6g,18.65999985,22.62000084, The person returns to vacuuming the wood floor.,person,returns,floor
v_9wpV8Gknh1E,https://www.youtube.com/watch?v=9wpV8Gknh1E,0,22.15999985,A woman and her 2 children are riding around on a camel at a fair or some event.,woman,riding,camel
v_9wpV8Gknh1E,https://www.youtube.com/watch?v=9wpV8Gknh1E,22.79000092,60.13999939, There is a worker who is walking with them in circles walking the camel with a rope as they ride.,who,is,them
v_9wpV8Gknh1E,https://www.youtube.com/watch?v=9wpV8Gknh1E,60.13999939,93.69999695, They go around quite a few times again and again in a circle around a small gated area.,They,go,circle
v_9wpV8Gknh1E,https://www.youtube.com/watch?v=9wpV8Gknh1E,93.69999695,126.6200027," When they are done they stop by a red railing, the worker taps the camel on the face while the rider get off.",they,taps,railing
v_bp1blshSKJU,https://www.youtube.com/watch?v=bp1blshSKJU,0,17.12000084,A woman is standing on a piano.,woman,standing,piano
v_bp1blshSKJU,https://www.youtube.com/watch?v=bp1blshSKJU,38.36999893,99.75, A person is playing the piano.,person,playing,piano
v_bp1blshSKJU,https://www.youtube.com/watch?v=bp1blshSKJU,100.3399963,118.0500031, The piano turns and a woman is standing behind it.,piano,turns,it
v_KB9sqtTJTZw,https://www.youtube.com/watch?v=KB9sqtTJTZw,0,3.779999971,We see a dark opening screen.,We,see,screen
v_KB9sqtTJTZw,https://www.youtube.com/watch?v=KB9sqtTJTZw,111.5400009,116.2699966, We see a screen for the 2006 event.,We,see,screen
v_KB9sqtTJTZw,https://www.youtube.com/watch?v=KB9sqtTJTZw,4.730000019,15.11999989, We then see people performing hip hop dances.,We,see,dances
v_KB9sqtTJTZw,https://www.youtube.com/watch?v=KB9sqtTJTZw,16.06999969,18.90999985, We see a sign for the 2004 event.,We,see,sign
v_KB9sqtTJTZw,https://www.youtube.com/watch?v=KB9sqtTJTZw,62.38999939,65.22000122, We see a sign for the 2005 event.,We,see,sign
v_KB9sqtTJTZw,https://www.youtube.com/watch?v=KB9sqtTJTZw,19.85000038,172.0399933, We see people in front of an audience dancing.,We,see,people
v_KB9sqtTJTZw,https://www.youtube.com/watch?v=KB9sqtTJTZw,33.08000183,42.54000092, We see a man do a spin the crowd clips for.,We,see,spin
v_KB9sqtTJTZw,https://www.youtube.com/watch?v=KB9sqtTJTZw,172.9900055,189.0599976, We see signs for the 2007 event.,We,see,signs
v_KB9sqtTJTZw,https://www.youtube.com/watch?v=KB9sqtTJTZw,109.6500015,111.5400009, Two men take a bow.,men,take,bow
v_KB9sqtTJTZw,https://www.youtube.com/watch?v=KB9sqtTJTZw,136.1199951,145.5700073, A man in red does a bunch of moves.,man,does,red
v_qemvXlRMQgM,https://www.youtube.com/watch?v=qemvXlRMQgM,0,7.880000114,A close up of a blue hookah is shown bottom to top.,close,shown,hookah
v_qemvXlRMQgM,https://www.youtube.com/watch?v=qemvXlRMQgM,33.5,62.06999969, The hose is attached to the hookah.,hose,attached,hookah
v_qemvXlRMQgM,https://www.youtube.com/watch?v=qemvXlRMQgM,8.869999886,32.50999832," The bowl is shown, then the hookah is filled with water by gloves.",bowl,filled,water
v_qemvXlRMQgM,https://www.youtube.com/watch?v=qemvXlRMQgM,63.04999924,83.25," Tobacco is packed into the bowl, then covered with tin foil and punctured with a toothpick.",Tobacco,packed,bowl
v_qemvXlRMQgM,https://www.youtube.com/watch?v=qemvXlRMQgM,85.72000122,98.51999664," A piece of coal is lit, then the invisible person smokes the hookah while reading a book.",piece,smokes,coal
v_jwlYaPt2DIs,https://www.youtube.com/watch?v=jwlYaPt2DIs,0,79.16000366,We see a man at a table in a field juicing a fruit to make a juice.,We,see,man
v_jwlYaPt2DIs,https://www.youtube.com/watch?v=jwlYaPt2DIs,1.580000043,24.93000031, The man juices 2 fruit then puts sugar in in two glasses.,man,juices,fruit
v_jwlYaPt2DIs,https://www.youtube.com/watch?v=jwlYaPt2DIs,25.32999992,46.70000076, The man then cuts and juices four more fruit.,man,cuts,fruit
v_jwlYaPt2DIs,https://www.youtube.com/watch?v=jwlYaPt2DIs,47.09999847,79.16000366, The man adds more sugar to the glasses and ice water from the bucket under the fruit.,man,adds,sugar
v_wr_1p7obP-g,https://www.youtube.com/watch?v=wr_1p7obP-g,0,32.79999924,Several photographs of households and objects are shown followed by a man pouring liquids into a bucket.,photographs,shown,households
v_wr_1p7obP-g,https://www.youtube.com/watch?v=wr_1p7obP-g,31.70999908,72.16000366, He pours more objects into the bucket while another man swirls it around.,He,pours,objects
v_wr_1p7obP-g,https://www.youtube.com/watch?v=wr_1p7obP-g,110.4199982,218.6600037, He pushes the stone into the wall over and over again to create a stone wall for a home.,He,pushes,stone
v_wr_1p7obP-g,https://www.youtube.com/watch?v=wr_1p7obP-g,72.16000366,108.2399979, The man opens a box full of stone and lays down some plaster on a wall.,man,opens,box
v_TT2e7-NbUxo,https://www.youtube.com/watch?v=TT2e7-NbUxo,0,15.93999958,A boy is sitting in a salon chair and talking.,boy,sitting,chair
v_TT2e7-NbUxo,https://www.youtube.com/watch?v=TT2e7-NbUxo,17.54000092,131.5299988, A stylist cuts his hair into a new style.,stylist,cuts,hair
v_TT2e7-NbUxo,https://www.youtube.com/watch?v=TT2e7-NbUxo,133.1199951,159.4299927, He dries and sprays the hair into a spikey look.,He,dries,hair
v_nvsZFU73npI,https://www.youtube.com/watch?v=nvsZFU73npI,0,59.08000183,"man is interviewing some people who is watching two women in bikini wrestling, the woman wins and start jumping.",man,wins,people
v_nvsZFU73npI,https://www.youtube.com/watch?v=nvsZFU73npI,59.95000076,110.3300018, two women in bikini are standing with a dwarf  and he is winning the fight while the interviewer is talking to people in the audience.,women,standing,bikini
v_nvsZFU73npI,https://www.youtube.com/watch?v=nvsZFU73npI,110.3300018,140.7400055, women in bikini are preparing to wrest in the ring.,women,preparing,bikini
v_nvsZFU73npI,https://www.youtube.com/watch?v=nvsZFU73npI,140.7400055,173.7599945, some clips of youtube videos are shown.,clips,shown,videos
v_rVcgTALWCRA,https://www.youtube.com/watch?v=rVcgTALWCRA,0,25.75,A girl is playing with sand on a beach.,girl,playing,sand
v_rVcgTALWCRA,https://www.youtube.com/watch?v=rVcgTALWCRA,12.10000038,25.48999977,  She then stands up and looks at other people.,She,stands,people
v_at_ahUtnF9Q,https://www.youtube.com/watch?v=at_ahUtnF9Q,0,25.97999954,People are standing next to a ping pong table.,People,standing,table
v_at_ahUtnF9Q,https://www.youtube.com/watch?v=at_ahUtnF9Q,25.97999954,79.12000275, A man is demonstrating how to play without a paddle.,man,demonstrating,paddle
v_at_ahUtnF9Q,https://www.youtube.com/watch?v=at_ahUtnF9Q,79.12000275,236.1900024, Two people start playing a game of ping pong.,people,start,game
v_Ly70Hwy52WA,https://www.youtube.com/watch?v=Ly70Hwy52WA,0,21.32999992,two men are sitting on round tables talking in microphones.,men,sitting,tables
v_Ly70Hwy52WA,https://www.youtube.com/watch?v=Ly70Hwy52WA,21.32999992,95.47000122, men are being interviewed in a large soccer field.,men,interviewed,field
v_Ly70Hwy52WA,https://www.youtube.com/watch?v=Ly70Hwy52WA,95.47000122,203.1300049, men are playing ping pong in themiddle of stadium while a lot of people are gathered around.,men,playing,pong
v_IIAaKRUze8A,https://www.youtube.com/watch?v=IIAaKRUze8A,0,188.2700043,A man stands next to a small roof.,man,stands,roof
v_IIAaKRUze8A,https://www.youtube.com/watch?v=IIAaKRUze8A,27.29999924,44.24000168, He holds out a piece of metal.,He,holds,piece
v_IIAaKRUze8A,https://www.youtube.com/watch?v=IIAaKRUze8A,48.95000076,130.8500061, He places metal along side the roof.,He,places,metal
v_IIAaKRUze8A,https://www.youtube.com/watch?v=IIAaKRUze8A,114.8399963,188.2700043, He attaches the pieces securely.,He,attaches,pieces
v_4b2_OpAGwW0,https://www.youtube.com/watch?v=4b2_OpAGwW0,0,208.6000061,A woman braids her hair in several braids.,woman,braids,hair
v_4b2_OpAGwW0,https://www.youtube.com/watch?v=4b2_OpAGwW0,89.40000153,221.7100067,  She ties them behind her head.,She,ties,them
v_veNIfCkd1Pw,https://www.youtube.com/watch?v=veNIfCkd1Pw,6.420000076,59.11000061,A gymnast performs uneven bars routine while people watch.,gymnast,performs,bars
v_veNIfCkd1Pw,https://www.youtube.com/watch?v=veNIfCkd1Pw,35.29000092,42.15999985, The judge supervises the routine of the gymnast.,judge,supervises,routine
v_veNIfCkd1Pw,https://www.youtube.com/watch?v=veNIfCkd1Pw,59.11000061,65.52999878," Then, the gymnast spins holding the higher bar and jumps stand on the mat.",spins,stand,bar
v_CIPSw35iF3k,https://www.youtube.com/watch?v=CIPSw35iF3k,0,9.25,A person is slicing a potato.,person,slicing,potato
v_CIPSw35iF3k,https://www.youtube.com/watch?v=CIPSw35iF3k,9.25,31.84000015, They stack up the potato slices and start chopping them into tiny pieces.,They,stack,slices
v_CIPSw35iF3k,https://www.youtube.com/watch?v=CIPSw35iF3k,33.90000153,42.11999893, He sets the pieces on a plate sitting in a sink.,He,sets,pieces
v_CIPSw35iF3k,https://www.youtube.com/watch?v=CIPSw35iF3k,54.43999863,104.7799988, He empties the plates into a pot.,He,empties,plates
v_CIPSw35iF3k,https://www.youtube.com/watch?v=CIPSw35iF3k,104.7799988,113, He stirs everything in the pot together.,He,stirs,everything
v_CIPSw35iF3k,https://www.youtube.com/watch?v=CIPSw35iF3k,135.6000061,143.8200073, He then takes a scoop of that and puts it on a plate with vegetables on it.,He,takes,scoop
v_CIPSw35iF3k,https://www.youtube.com/watch?v=CIPSw35iF3k,164.3600006,179.7700043, He tops it with garnishments.,He,tops,it
v_CIPSw35iF3k,https://www.youtube.com/watch?v=CIPSw35iF3k,48.27999878,53.41999817, There is plates of food in the sink.,,is,food
v_CcMic7jNIuE,https://www.youtube.com/watch?v=CcMic7jNIuE,0,21.20999908,A man in a blue shirt and shorts lifts a large weight over his head.,man,lifts,shirt
v_CcMic7jNIuE,https://www.youtube.com/watch?v=CcMic7jNIuE,21.20999908,26.65999985, Another man is filming it.,man,filming,it
v_CcMic7jNIuE,https://www.youtube.com/watch?v=CcMic7jNIuE,28.78000069,58.47000122, The same man comes back and lifts the weight over his head again.,man,comes,weight
v_CcMic7jNIuE,https://www.youtube.com/watch?v=CcMic7jNIuE,58.16999817,60.59000015, He drops it on the ground and walks away.,He,drops,it
v_9wMEbyzxNHI,https://www.youtube.com/watch?v=9wMEbyzxNHI,0,9.729999542,men are talking to the camera sitting in a chair.,men,talking,camera
v_9wMEbyzxNHI,https://www.youtube.com/watch?v=9wMEbyzxNHI,100.5299988,162.1499939, men look at them in the mirror with the half way of the face with makeup and the oher half without makeup and are talking to the camera.,men,look,them
